"Bangalore","Anekal","Bannerghatta","301","G.H.P.S.Bayatarayanapura","Kannada","100","100","7","7","0","7","0","0","0","0","7","0"
"Dharwad","Kalghatgi","T-Honnalli","167","G.H.P.S. B-Hulikatti","Kannada","100","100","7","9","0","9","0","0","0","0","9","0"
"Dharwad","Kalghatgi","T-Honnalli","168","G.H.P.S. Parasapur","Kannada","100","92.31","7","13","0","13","0","0","0","0","12","1"
"Dharwad","Kalghatgi","T-Honnalli","169","G.H.P.S. Solaragoppa","Kannada","88.89","83.33","7","18","0","16","0","2","0","0","15","3"
"Dharwad","Kalghatgi","T-Honnalli","170","G.H.P.S. Jinnur","Kannada","80.95","80.95","7","21","0","0","17","4","0","0","17","4"
"Dharwad","Kalghatgi","T-Honnalli","171","G.H.P.S. Malakanakoppa","Kannada","100","75","7","32","0","0","32","0","0","0","24","8"
"Dharwad","Kalghatgi","T-Honnalli","172","G.H.P.S. Dyavanakonda","Kannada","100","66.67","7","18","0","5","13","0","0","0","12","6"
"Dharwad","Kalghatgi","T-Honnalli","173","G.H.P.S. Asthakatti","Kannada","100","87.5","7","16","0","16","0","0","0","0","14","2"
"Dharwad","Kalghatgi","T-Honnalli","174","G.H.P.S. Bendalagtti","Kannada","94.12","76.47","7","17","0","15","1","1","0","0","13","4"
"Dharwad","Kalghatgi","T-Honnalli","505","G.H.P.S.T-Honnalli","Kannada","86.84","82.89","7","76","0","53","13","10","0","0","63","13"
"Dharwad","Kalghatgi","T-Honnalli","506","G.H.P.S.Birvalli","Kannada","84","80","7","25","0","5","16","4","0","0","20","5"
"Ramanagara","Kanakapura","Anedoddi","41","G.H.P.S. Anedoddi","Kannada","100","85","7","20","0","5","15","0","0","0","17","3"
"Ramanagara","Kanakapura","Anedoddi","75","G.H.P.S. Hulugondanahalli","Kannada","100","100","7","4","0","3","1","0","0","0","4","0"
"Ramanagara","Kanakapura","Anedoddi","78","G.H.P.S. Kadasikoppa","Kannada","100","93.33","7","15","0","9","6","0","0","0","14","1"
"Ramanagara","Kanakapura","Anedoddi","92","G.H.P.S. Kolliganahalli","Kannada","100","90.91","7","11","0","11","0","0","0","0","10","1"
"Ramanagara","Kanakapura","Anedoddi","100","G.H.P.S. Medamaranahalli","Kannada","86.67","53.33","7","15","0","12","1","2","0","0","8","7"
"Ramanagara","Kanakapura","Athihalli","2","G.H.P.S. Atthihalli","Kannada","100","71.43","7","14","0","4","10","0","0","0","10","4"
"Ramanagara","Kanakapura","Athihalli","26","G.H.P.S. Kachuvanahalli","Kannada","100","100","7","12","0","5","7","0","0","0","12","0"
"Ramanagara","Kanakapura","Athihalli","42","G.H.P.S. Arekattedoddi","Kannada","71.43","71.43","7","14","0","0","10","4","0","0","10","4"
"Ramanagara","Kanakapura","Athihalli","54","G.H.P.S. Dhalimba","Kannada","84.21","78.95","7","19","0","7","9","3","0","0","15","4"
"Ramanagara","Kanakapura","Athihalli","64","G.H.P.S. Gerahalli","Kannada","88.24","88.24","7","17","0","12","3","2","0","0","15","2"
"Ramanagara","Kanakapura","Athihalli","69","G.H.P.S. Guruvinapura","Kannada","89.66","100","7","29","0","12","14","3","0","0","29","0"
"Ramanagara","Kanakapura","Athihalli","77","G.H.P.S. Kabbalu","Kannada","100","81.82","7","11","0","9","2","0","0","0","9","2"
"Ramanagara","Kanakapura","Athihalli","82","G.H.P.S. Kamsagara","Kannada","96.15","92.31","7","26","0","18","7","1","0","0","24","2"
"Ramanagara","Kanakapura","Athihalli","118","G.H.P.S. Venkatarayanadoddi","Kannada","91.3","89.13","7","46","0","3","39","4","0","0","41","5"
"Ramanagara","Kanakapura","Banavasi","37","G.H.P.S. A.Rampura","Kannada","100","100","7","19","0","11","8","0","0","0","19","0"
"Ramanagara","Kanakapura","Banavasi","43","G.H.P.S. Banavasi","Kannada","100","100","7","11","0","10","1","0","0","0","11","0"
"Ramanagara","Kanakapura","Banavasi","48","G.H.P.S. Biliganakuppe","Kannada","80","40","7","5","0","0","4","1","0","0","2","3"
"Ramanagara","Kanakapura","Banavasi","59","G.H.P.S. Dyavasandra","Kannada","100","100","7","18","0","17","1","0","0","0","18","0"
"Ramanagara","Kanakapura","Banavasi","65","G.H.P.S. Goduru","Kannada","100","80","7","5","0","1","4","0","0","0","4","1"
"Ramanagara","Kanakapura","Banavasi","79","G.H.P.S. Kadujakkasandra","Kannada","100","93.33","7","15","0","8","7","0","0","0","14","1"
"Ramanagara","Kanakapura","Banavasi","86","G.H.P.S. Karikaldoddi Gate","Kannada","100","100","7","9","0","3","6","0","0","0","9","0"
"Ramanagara","Kanakapura","Banavasi","93","G.H.P.S. Konasandra","Kannada","90.91","63.64","7","11","0","9","1","1","0","0","7","4"
"Ramanagara","Kanakapura","Banavasi","111","G.H.P.S. Thattekere","Kannada","100","100","7","9","0","0","9","0","0","0","9","0"
"Ramanagara","Kanakapura","Banavasi","122","G.H.P.S.Algadakalu","Kannada","100","91.67","7","12","0","3","9","0","0","0","11","1"
"Ramanagara","Kanakapura","Banavasi","123","G.H.P.S. Atthikuppe","Kannada","100","100","7","8","0","5","3","0","0","0","8","0"
"Ramanagara","Kanakapura","Cheeluru","3","G.H.P.S. Cheeluru","Kannada","92.31","80.77","7","26","0","2","22","2","0","0","21","5"
"Ramanagara","Kanakapura","Cheeluru","13","G.H.P.S. Paduvanagere","Kannada","85.71","66.67","7","21","0","0","18","3","0","0","14","7"
"Ramanagara","Kanakapura","Cheeluru","35","G.H.P.S. T.Hosahalli","Kannada","75","100","7","4","0","2","1","1","0","0","4","0"
"Ramanagara","Kanakapura","Cheeluru","58","G.H.P.S. Doddasadenahalli","Kannada","55.56","77.78","7","9","0","1","4","4","0","0","7","2"
"Ramanagara","Kanakapura","Cheeluru","110","G.H.P.S. T. Bannikuppe","Kannada","91.3","82.61","7","23","0","0","21","2","0","0","19","4"
"Ramanagara","Kanakapura","Chikkamuduvadi","52","G.H.P.S. Chikkamuduvadi","Kannada","96","88","7","25","0","14","10","1","0","0","22","3"
"Ramanagara","Kanakapura","Chikkamuduvadi","53","G.H.P.S. Chikkenahalli","Kannada","90","80","7","10","0","8","1","1","0","0","8","2"
"Ramanagara","Kanakapura","Chikkamuduvadi","94","G.H.P.S. Koothaganahalli","Kannada","88.89","88.89","7","9","0","0","8","1","0","0","8","1"
"Ramanagara","Kanakapura","Chikkamuduvadi","95","G.H.P.S. Kothunuru","Kannada","95","90","7","20","0","14","5","1","0","0","18","2"
"Ramanagara","Kanakapura","Chikkamuduvadi","109","G.H.P.S. Somedyapanahalli","Kannada","87.5","75","7","8","0","7","0","1","0","0","6","2"
"Ramanagara","Kanakapura","Chikkamuduvadi","113","G.H.P.S. Thimmegowdana Doddi","Kannada","100","93.75","7","16","0","15","1","0","0","0","15","1"
"Ramanagara","Kanakapura","Doddamuduvadi","44","G.H.P.S. Bandiganahalli","Kannada","68.18","68.18","7","22","0","6","9","7","0","0","15","7"
"Ramanagara","Kanakapura","Doddamuduvadi","51","G.H.P.S. Chikkalbalu","Kannada","88.24","100","7","17","0","2","13","2","0","0","17","0"
"Ramanagara","Kanakapura","Doddamuduvadi","55","G.H.P.S. Doddakalbalu","Kannada","86.67","86.67","7","15","0","8","5","2","0","0","13","2"
"Ramanagara","Kanakapura","Doddamuduvadi","57","G.H.P.S. Doddamuduvadi","Kannada","83.33","66.67","7","12","0","10","0","2","0","0","8","4"
"Ramanagara","Kanakapura","Doddamuduvadi","66","G.H.P.S. Gollahalli","Kannada","100","100","7","12","0","11","1","0","0","0","12","0"
"Ramanagara","Kanakapura","Doddamuduvadi","96","G.H.P.S. Kottagalu","Kannada","91.67","91.67","7","12","0","1","10","1","0","0","11","1"
"Ramanagara","Kanakapura","Doddamuduvadi","104","G.H.P.S. Picchanakere","Kannada","87.5","87.5","7","8","0","4","3","1","0","0","7","1"
"Ramanagara","Kanakapura","Erandyapanahalli","18","G.H.P.S. Arekere","Kannada","90.91","81.82","7","11","0","2","8","1","0","0","9","2"
"Ramanagara","Kanakapura","Erandyapanahalli","30","G.H.P.S. Kadushivanahalli","Kannada","100","100","7","14","0","13","1","0","0","0","14","0"
"Ramanagara","Kanakapura","Erandyapanahalli","38","G.H.P.S. Aregadakalu","Kannada","100","100","7","4","0","4","0","0","0","0","4","0"
"Ramanagara","Kanakapura","Erandyapanahalli","46","G.H.P.S. Bijjahalli","Kannada","87.5","66.67","7","24","0","3","18","3","0","0","16","8"
"Ramanagara","Kanakapura","Erandyapanahalli","47","G.H.P.S. Bilidale","Kannada","100","94.44","7","18","0","17","1","0","0","0","17","1"
"Ramanagara","Kanakapura","Erandyapanahalli","61","G.H.P.S. Erandyapanahalli","Kannada","90","100","7","20","0","10","8","2","0","0","20","0"
"Ramanagara","Kanakapura","Erandyapanahalli","63","G.H.P.S. Gattigunda","Kannada","100","100","7","9","0","8","1","0","0","0","9","0"
"Ramanagara","Kanakapura","Erandyapanahalli","68","G.H.P.S. Gulaganahalli","Kannada","100","90.91","7","11","0","1","10","0","0","0","10","1"
"Ramanagara","Kanakapura","Erandyapanahalli","70","G.H.P.S. Halasuru","Kannada","96","72","7","25","0","20","4","1","0","0","18","7"
"Ramanagara","Kanakapura","Erandyapanahalli","87","G.H.P.S. Kebbare","Kannada","100","87.5","7","16","0","8","8","0","0","0","14","2"
"Ramanagara","Kanakapura","Erandyapanahalli","91","G.H.P.S. Kolagondanahalli","Kannada","100","88.89","7","18","0","0","18","0","0","0","16","2"
"Ramanagara","Kanakapura","Erandyapanahalli","114","G.H.P.S. Thippuru","Kannada","100","100","7","10","0","5","5","0","0","0","10","0"
"Ramanagara","Kanakapura","Erandyapanahalli","125","G.H.P.S. Hanchguli","Kannada","100","100","7","10","0","10","0","0","0","0","10","0"
"Ramanagara","Kanakapura","Halasuru","6","G.H.P.S. Halasuru","Kannada","92.86","35.71","7","14","0","13","0","1","0","0","5","9"
"Ramanagara","Kanakapura","Halasuru","12","G.H.P.S. Kadahalli","Kannada","83.33","83.33","7","6","0","4","1","1","0","0","5","1"
"Ramanagara","Kanakapura","Halasuru","14","G.H.P.S. Sasalapura","Kannada","89.47","68.42","7","19","0","12","5","2","0","0","13","6"
"Ramanagara","Kanakapura","Halasuru","49","G.H.P.S. Boohalli","Kannada","93.33","66.67","7","15","0","11","3","1","0","0","10","5"
"Ramanagara","Kanakapura","Halasuru","72","G.H.P.S. Harihara","Kannada","93.75","100","7","16","0","5","10","1","0","0","16","0"
"Ramanagara","Kanakapura","Halasuru","73","G.H.P.S. Honniganahalli","Kannada","81.82","72.73","7","11","0","4","5","2","0","0","8","3"
"Ramanagara","Kanakapura","Harohalli","5","G.H.P.S. Harohalli","Kannada","86.54","77.88","7","104","0","23","67","14","0","0","81","23"
"Ramanagara","Kanakapura","Hegganuru","8","G.H.P.S. Haroshivanahalli","Kannada","92.31","92.31","7","13","0","5","7","1","0","0","12","1"
"Ramanagara","Kanakapura","Hegganuru","15","G.H.P.S. Uyyambahalli","Kannada","84.21","84.21","7","19","0","15","1","3","0","0","16","3"
"Ramanagara","Kanakapura","Hegganuru","23","G.H.P.S. Heggnuru","Kannada","100","100","7","12","0","2","10","0","0","0","12","0"
"Ramanagara","Kanakapura","Hegganuru","56","G.H.P.S. Doddalahalli","Kannada","100","97.22","7","36","0","22","14","0","0","0","35","1"
"Ramanagara","Kanakapura","Hegganuru","60","G.H.P.S. Elagahalli","Kannada","96","80","7","25","0","15","9","1","0","0","20","5"
"Ramanagara","Kanakapura","Hegganuru","102","G.H.P.S. Nayakanahalli","Kannada","80","80","7","10","0","4","4","2","0","0","8","2"
"Ramanagara","Kanakapura","Hukunda","24","G.H.P.S. Hukunda","Kannada","91.43","94.29","7","35","0","22","10","3","0","0","33","2"
"Ramanagara","Kanakapura","Hukunda","28","G.H.P.S. Kotekoppa","Kannada","100","100","7","11","0","5","6","0","0","0","11","0"
"Ramanagara","Kanakapura","Hukunda","108","G.H.P.S. Shivanegowdanadoddi","Kannada","91.67","95.83","7","24","0","1","21","2","0","0","23","1"
"Ramanagara","Kanakapura","Hunasanahalli","10","G.H.P.S. Hunasanahalli","Kannada","80","56.67","7","30","0","15","9","6","0","0","17","13"
"Ramanagara","Kanakapura","Hunasanahalli","17","G.H.P.S. Alanatha","Kannada","100","92.86","7","14","0","9","5","0","0","0","13","1"
"Ramanagara","Kanakapura","Hunasanahalli","19","G.H.P.S. Bannimukodulu","Kannada","78.57","75","7","28","0","6","16","6","0","0","21","7"
"Ramanagara","Kanakapura","Hunasanahalli","126","G.H.P.S. Sarahaddinadoddi","Kannada","91.67","91.67","7","12","0","11","0","1","0","0","11","1"
"Ramanagara","Kanakapura","Kaggalahalli","62","G.H.P.S. Gabbadi","Kannada","100","100","7","7","0","7","0","0","0","0","7","0"
"Ramanagara","Kanakapura","Kaggalahalli","80","G.H.P.S. Kaggalahalli","Kannada","100","93.1","7","29","0","18","11","0","0","0","27","2"
"Ramanagara","Kanakapura","Kaggalahalli","117","G.H.P.S. Vaderahalli","Kannada","100","100","7","9","0","3","6","0","0","0","9","0"
"Ramanagara","Kanakapura","Kanakapura Town","11","G.H.P.S. K.P.L. Colony","Kannada","100","93.33","7","15","0","13","2","0","0","0","14","1"
"Ramanagara","Kanakapura","Kanakapura Town","25","G.H.P.S. Kallahalli","Kannada","100","86.96","7","23","0","13","10","0","0","0","20","3"
"Ramanagara","Kanakapura","Kanakapura Town","39","G.H.P.S. Ambedkar Nagara","Kannada","78.95","78.95","7","19","0","12","3","4","0","0","15","4"
"Ramanagara","Kanakapura","Kanakapura Town","40","G.H.P.S. Anamanahalli","Kannada","95","100","7","20","0","17","2","1","0","0","20","0"
"Ramanagara","Kanakapura","Kanakapura Town","45","G.H.P.S. Baradanahalli","Kannada","100","80","7","5","0","4","1","0","0","0","4","1"
"Ramanagara","Kanakapura","Kanakapura Town","83","G.H.P.S. Kanakapura - 02","Kannada","96.55","82.76","7","58","0","15","41","2","0","0","48","10"
"Ramanagara","Kanakapura","Kanakapura Town","84","G.H.P.S. Kanakapura - G.G.M.S","Kannada","97.96","93.88","7","49","0","38","10","1","0","0","46","3"
"Ramanagara","Kanakapura","Kanakapura Town","85","G.H.P.S. Kanakapura - G.K.B.M.S","Kannada","85.19","77.78","7","27","0","6","17","4","0","0","21","6"
"Ramanagara","Kanakapura","Kanakapura Town","124","G.H.P.S. Melekote","Kannada","92.86","92.86","7","14","0","7","6","1","0","0","13","1"
"Ramanagara","Kanakapura","Kodihalli","7","G.H.P.S. Hosadurga","Kannada","90.91","78.18","7","55","0","15","35","5","0","0","43","12"
"Ramanagara","Kanakapura","Kodihalli","21","G.H.P.S. Doddakabbahalli","Kannada","100","94.12","7","17","0","0","17","0","0","0","16","1"
"Ramanagara","Kanakapura","Kodihalli","89","G.H.P.S. Kodihalli","Kannada","91.94","71.77","7","124","0","13","101","10","0","0","89","35"
"Ramanagara","Kanakapura","Kodihalli","105","G.H.P.S. Salabanni","Kannada","100","87.5","7","8","0","2","6","0","0","0","7","1"
"Ramanagara","Kanakapura","Maralavadi","81","G.H.P.S. Kallanakuppe","Kannada","88.24","52.94","7","17","0","10","5","2","0","0","9","8"
"Ramanagara","Kanakapura","Maralavadi","98","G.H.P.S. Maralavadi","Kannada","75","73.61","7","72","0","11","43","18","0","0","53","19"
"Ramanagara","Kanakapura","Maralavadi","112","G.H.P.S. Therubeedi","Kannada","100","92.86","7","14","0","12","2","0","0","0","13","1"
"Ramanagara","Kanakapura","Maralavadi","120","G.H.P.S. Yalachavadi","Kannada","96.3","96.3","7","27","0","1","25","1","0","0","26","1"
"Ramanagara","Kanakapura","Maralebekuppe","27","G.H.P.S. Maralebekuppe","Kannada","89.29","85.71","7","28","0","10","15","3","0","0","24","4"
"Ramanagara","Kanakapura","Maralebekuppe","29","G.H.P.S. Krishnayyanadoddi","Kannada","100","95.24","7","21","0","17","4","0","0","0","20","1"
"Ramanagara","Kanakapura","Maralebekuppe","31","G.H.P.S. Mullahalli","Kannada","83.87","83.87","7","31","0","12","14","5","0","0","26","5"
"Ramanagara","Kanakapura","Maralebekuppe","32","G.H.P.S. Nallahalli","Kannada","96.3","92.59","7","27","0","18","8","1","0","0","25","2"
"Ramanagara","Kanakapura","Maralebekuppe","90","G.H.P.S. Kokkarehosahalli","Kannada","82.35","94.12","7","17","0","6","8","3","0","0","16","1"
"Ramanagara","Kanakapura","Narayanapura","9","G.H.P.S. Hulibele","Kannada","100","100","7","24","0","24","0","0","0","0","24","0"
"Ramanagara","Kanakapura","Narayanapura","33","G.H.P.S. Narayanapura","Kannada","91.67","100","7","12","0","7","4","1","0","0","12","0"
"Ramanagara","Kanakapura","Narayanapura","67","G.H.P.S. Gowdahalli","Kannada","86.67","80","7","15","0","2","11","2","0","0","12","3"
"Ramanagara","Kanakapura","Narayanapura","88","G.H.P.S. Keralalusandra","Kannada","92.86","100","7","14","0","10","3","1","0","0","14","0"
"Ramanagara","Kanakapura","Narayanapura","99","G.H.P.S. Mavathur","Kannada","100","87.5","7","8","0","0","8","0","0","0","7","1"
"Ramanagara","Kanakapura","Narayanapura","127","G.H.P.S. Bettegowdanadoddi","Kannada","100","76.92","7","13","0","0","13","0","0","0","10","3"
"Ramanagara","Kanakapura","Sathanuru","16","G.H.P.S. Acchalu","Kannada","85.71","68.57","7","35","0","20","10","5","0","0","24","11"
"Ramanagara","Kanakapura","Sathanuru","50","G.H.P.S. Chikkahalli","Kannada","88.89","88.89","7","9","0","8","0","1","0","0","8","1"
"Ramanagara","Kanakapura","Sathanuru","101","G.H.P.S. Nagarasanakote","Kannada","100","87.5","7","8","0","8","0","0","0","0","7","1"
"Ramanagara","Kanakapura","Sathanuru","106","G.H.P.S. Sathanuru","Kannada","93.18","65.91","7","44","0","0","41","3","0","0","29","15"
"Ramanagara","Kanakapura","Sathanuru","116","G.H.P.S. Thotahalli","Kannada","95.24","95.24","7","21","0","6","14","1","0","0","20","1"
"Ramanagara","Kanakapura","Sathanuru","119","G.H.P.S. Yadamaranahalli","Kannada","100","100","7","14","0","10","4","0","0","0","14","0"
"Ramanagara","Kanakapura","Shivanahalli","1","G.H.P.S. Aralalu","Kannada","100","83.33","7","6","0","4","2","0","0","0","5","1"
"Ramanagara","Kanakapura","Shivanahalli","22","G.H.P.S. Halugondanahalli","Kannada","90.32","90.32","7","31","0","10","18","3","0","0","28","3"
"Ramanagara","Kanakapura","Shivanahalli","34","G.H.P.S. Shivanahalli","Kannada","100","97.3","7","37","0","17","20","0","0","0","36","1"
"Ramanagara","Kanakapura","Shivanahalli","74","G.H.P.S. Horalagallu","Kannada","80","70","7","10","0","0","8","2","0","0","7","3"
"Ramanagara","Kanakapura","Shivanahalli","107","G.H.P.S. Seegekote","Kannada","100","92.86","7","14","0","13","1","0","0","0","13","1"
"Ramanagara","Kanakapura","Thungani","36","G.H.P.S. Thungani","Kannada","94.59","83.78","7","37","0","16","19","2","0","0","31","6"
"Ramanagara","Kanakapura","Thungani","97","G.H.P.S. Malligemettilu","Kannada","77.78","77.78","7","9","0","7","0","2","0","0","7","2"
"Ramanagara","Kanakapura","Thungani","103","G.H.P.S. P.Rampura","Kannada","100","85.71","7","7","0","6","1","0","0","0","6","1"
"Ramanagara","Kanakapura","Thungani","115","G.H.P.S. Thokasandra","Kannada","97.83","86.96","7","46","0","24","21","1","0","0","40","6"
